ENTREZID	ENSEMBL	SYMBOL	GENENAME
16433	ENSMUSG00000040205	Cuzd1	CUB and zona pellucida-like domains 1
545391	ENSMUSG00000091476	Catspere2	catsper channel auxiliary subunit epsilon 2
545391	ENSMUSG00000110948	Catspere2	catsper channel auxiliary subunit epsilon 2
20523	ENSMUSG00000031105	Slc25a14	solute carrier family 25 (mitochondrial carrier, brain), member 14
13590	ENSMUSG00000038793	Lefty1	left right determination factor 1
83603	ENSMUSG00000032262	Elovl4	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4
21378	NA	Tbrg3	transforming growth factor beta regulated gene 3
231876	ENSMUSG00000038970	Lmtk2	lemur tyrosine kinase 2
70208	ENSMUSG00000019984	Med23	mediator complex subunit 23
15245	ENSMUSG00000064325	Hhip	Hedgehog-interacting protein
229445	ENSMUSG00000028015	Ctso	cathepsin O
114863	ENSMUSG00000031485	Plpbp	pyridoxal phosphate binding protein
74114	ENSMUSG00000003623	Crot	carnitine O-octanoyltransferase
73274	ENSMUSG00000032745	Gpbp1	GC-rich promoter binding protein 1
217715	ENSMUSG00000004788	Eif2b2	eukaryotic translation initiation factor 2B, subunit 2 beta
11839	ENSMUSG00000029378	Areg	amphiregulin
332110	ENSMUSG00000063704	Mapk15	mitogen-activated protein kinase 15
18604	ENSMUSG00000038967	Pdk2	pyruvate dehydrogenase kinase, isoenzyme 2
244895	ENSMUSG00000074305	Peak1	pseudopodium-enriched atypical kinase 1
595139	NA	E030024N20Rik	peptidylprolyl isomerase A pseudogene 8
76219	ENSMUSG00000048355	Arxes1	adipocyte-related X-chromosome expressed sequence 1
66966	ENSMUSG00000028653	Trit1	tRNA isopentenyltransferase 1
625253	NA	Gm6568	DnaJ (Hsp40) homolog, subfamily B, member 9 pseudogene
74347	ENSMUSG00000034105	Tldc1	TBC/LysM associated domain containing 1
114642	ENSMUSG00000029279	Brdt	bromodomain, testis-specific
71432	ENSMUSG00000110018	5430437J10Rik	RIKEN cDNA 5430437J10 gene
11605	ENSMUSG00000031266	Gla	galactosidase, alpha
71514	ENSMUSG00000028820	Sfpq	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)
67011	ENSMUSG00000021891	Mettl6	methyltransferase like 6
16841	ENSMUSG00000021539	Lect2	leukocyte cell-derived chemotaxin 2
74777	ENSMUSG00000050989	Selenon	selenoprotein N
17992	ENSMUSG00000029632	Ndufa4	Ndufa4, mitochondrial complex associated
71713	ENSMUSG00000038446	Cdc40	cell division cycle 40
67226	ENSMUSG00000069520	Tmem19	transmembrane protein 19
57339	ENSMUSG00000042686	Jph1	junctophilin 1
12468	ENSMUSG00000030007	Cct7	chaperonin containing Tcp1, subunit 7 (eta)
545902	ENSMUSG00000035429	Ptprh	protein tyrosine phosphatase, receptor type, H
15931	ENSMUSG00000035847	Ids	iduronate 2-sulfatase
73181	ENSMUSG00000023411	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4
269336	ENSMUSG00000039983	Ccdc32	coiled-coil domain containing 32
108767	ENSMUSG00000040128	Pnrc1	proline-rich nuclear receptor coactivator 1
20638	ENSMUSG00000027404	Snrpb	small nuclear ribonucleoprotein B
12861	ENSMUSG00000041697	Cox6a1	cytochrome c oxidase subunit 6A1
13669	ENSMUSG00000024991	Eif3a	eukaryotic translation initiation factor 3, subunit A
212998	ENSMUSG00000033187	BC016579	cDNA sequence, BC016579
55943	ENSMUSG00000020903	Stx8	syntaxin 8
624866	ENSMUSG00000074579	Lekr1	leucine, glutamate and lysine rich 1
73915	NA	4833419F23Rik	RIKEN cDNA 4833419F23 gene
66075	ENSMUSG00000053768	Chchd3	coiled-coil-helix-coiled-coil-helix domain containing 3
68058	ENSMUSG00000028089	Chd1l	chromodomain helicase DNA binding protein 1-like
100862057	NA	NA	NA
17133	ENSMUSG00000042622	Maff	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)
235610	ENSMUSG00000025646	Atrip	ATR interacting protein
12326	ENSMUSG00000038128	Camk4	calcium/calmodulin-dependent protein kinase IV
226089	ENSMUSG00000038658	Ric1	RAB6A GEF complex partner 1
217707	ENSMUSG00000021235	Coq6	coenzyme Q6 monooxygenase
71093	ENSMUSG00000037621	Atoh8	atonal bHLH transcription factor 8
319616	ENSMUSG00000072591	5930412G12Rik	RIKEN cDNA 5930412G12 gene
58193	ENSMUSG00000027963	Extl2	exostoses (multiple)-like 2
321008	ENSMUSG00000070814	Zswim9	zinc finger SWIM-type containing 9
74315	ENSMUSG00000019189	Rnf145	ring finger protein 145
216157	ENSMUSG00000013858	Tmem259	transmembrane protein 259
76113	ENSMUSG00000009356	Lpo	lactoperoxidase
76779	ENSMUSG00000014232	Cluap1	clusterin associated protein 1
74011	ENSMUSG00000023912	Slc25a27	solute carrier family 25, member 27
319582	ENSMUSG00000039620	Trmt9b	tRNA methyltransferase 9B
243277	ENSMUSG00000044017	Adgrd1	adhesion G protein-coupled receptor D1
18717	ENSMUSG00000034902	Pip5k1c	phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma
18205	ENSMUSG00000049107	Ntf3	neurotrophin 3
15900	ENSMUSG00000041515	Irf8	interferon regulatory factor 8
319195	ENSMUSG00000062328	Rpl17	ribosomal protein L17
100503791	NA	Gm16201	predicted gene 16201
56075	ENSMUSG00000026784	Pdss1	prenyl (solanesyl) diphosphate synthase, subunit 1
15118	ENSMUSG00000031910	Has3	hyaluronan synthase 3
13990	ENSMUSG00000029920	Smarcad1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1
100303751	ENSMUSG00000065147	Snora31	small nucleolar RNA, H/ACA box 31
19733	ENSMUSG00000023070	Rgn	regucalcin
239554	ENSMUSG00000016552	Foxred2	FAD-dependent oxidoreductase domain containing 2
68194	ENSMUSG00000022820	Ndufb4	NADH:ubiquinone oxidoreductase subunit B4
384179	NA	Gm5292	ribosomal protein L15 pseudogene
76383	ENSMUSG00000100200	H2al1m	H2A histone family member L1M
19035	ENSMUSG00000032383	Ppib	peptidylprolyl isomerase B
75599	ENSMUSG00000051375	Pcdh1	protocadherin 1
330695	ENSMUSG00000048644	Ctxn1	cortexin 1
68250	ENSMUSG00000032381	Ciao2a	cytosolic iron-sulfur assembly component 2A
66011	ENSMUSG00000040594	Ranbp17	RAN binding protein 17
320678	ENSMUSG00000038271	Iffo1	intermediate filament family orphan 1
18674	ENSMUSG00000061904	Slc25a3	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3
52331	ENSMUSG00000047963	Stbd1	starch binding domain 1
12018	ENSMUSG00000057789	Bak1	BCL2-antagonist/killer 1
71481	ENSMUSG00000028028	Alpk1	alpha-kinase 1
12224	ENSMUSG00000005148	Klf5	Kruppel-like factor 5
213006	ENSMUSG00000059149	Mfsd4a	major facilitator superfamily domain containing 4A
17769	ENSMUSG00000029009	Mthfr	methylenetetrahydrofolate reductase
100504333	ENSMUSG00000097077	Gm16712	predicted gene, 16712
330355	ENSMUSG00000052861	Dnah6	dynein, axonemal, heavy chain 6
192663	ENSMUSG00000032131	Abcg4	ATP binding cassette subfamily G member 4
105446	ENSMUSG00000002326	Gmpr2	guanosine monophosphate reductase 2
20517	ENSMUSG00000023829	Slc22a1	solute carrier family 22 (organic cation transporter), member 1
74349	ENSMUSG00000044465	Fam160a2	family with sequence similarity 160, member A2
78244	ENSMUSG00000044224	Dnajc21	DnaJ heat shock protein family (Hsp40) member C21
414091	NA	A630001O12Rik	RIKEN cDNA A630001O12 gene
110379	ENSMUSG00000030298	Sec13	SEC13 homolog, nuclear pore and COPII coat complex component
22629	ENSMUSG00000018965	Ywhah	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide
54525	ENSMUSG00000024743	Syt7	synaptotagmin VII
14366	ENSMUSG00000049791	Fzd4	frizzled class receptor 4
320919	ENSMUSG00000097292	A230107N01Rik	RIKEN cDNA A230107N01 gene
14107	ENSMUSG00000070047	Fat1	FAT atypical cadherin 1
114654	ENSMUSG00000073413	Ly6g6d	lymphocyte antigen 6 complex, locus G6D
93681	ENSMUSG00000063894	Zkscan8	zinc finger with KRAB and SCAN domains 8
18634	ENSMUSG00000020003	Pex7	peroxisomal biogenesis factor 7
20907	ENSMUSG00000007207	Stx1a	syntaxin 1A (brain)
66943	ENSMUSG00000034006	Pqlc1	PQ loop repeat containing 1
27364	ENSMUSG00000001323	Srr	serine racemase
98710	ENSMUSG00000042229	Rabif	RAB interacting factor
15499	ENSMUSG00000022556	Hsf1	heat shock factor 1
57431	ENSMUSG00000024963	Dnajc4	DnaJ heat shock protein family (Hsp40) member C4
226352	ENSMUSG00000026383	Epb41l5	erythrocyte membrane protein band 4.1 like 5
66114	ENSMUSG00000061118	Dnajc30	DnaJ heat shock protein family (Hsp40) member C30
628900	ENSMUSG00000079014	Serpina3i	serine (or cysteine) peptidase inhibitor, clade A, member 3I
243537	ENSMUSG00000034456	Uroc1	urocanase domain containing 1
277854	ENSMUSG00000037426	Depdc5	DEP domain containing 5
74199	ENSMUSG00000024076	Vit	vitrin
22635	ENSMUSG00000079173	Zan	zonadhesin
217366	ENSMUSG00000025145	Lrrc45	leucine rich repeat containing 45
666173	ENSMUSG00000037646	Vps13b	vacuolar protein sorting 13B
76713	ENSMUSG00000070568	Slc6a21	solute carrier family 6 member 21
14339	ENSMUSG00000031667	Aktip	thymoma viral proto-oncogene 1 interacting protein
13423	ENSMUSG00000003812	Dnase2a	deoxyribonuclease II alpha
100503827	NA	Tnfsf13os	tumor necrosis factor (ligand) superfamily, member 13, opposite strand
20452	ENSMUSG00000040710	St8sia4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4
14593	ENSMUSG00000021302	Ggps1	geranylgeranyl diphosphate synthase 1
20170	ENSMUSG00000074811	Hps6	HPS6, biogenesis of lysosomal organelles complex 2 subunit 3
68219	ENSMUSG00000031754	Nudt21	nudix (nucleoside diphosphate linked moiety X)-type motif 21
66231	ENSMUSG00000053453	Thoc7	THO complex 7
75007	ENSMUSG00000038712	Mindy1	MINDY lysine 48 deubiquitinase 1
14579	ENSMUSG00000028214	Gem	GTP binding protein (gene overexpressed in skeletal muscle)
52882	ENSMUSG00000021719	Rgs7bp	regulator of G-protein signalling 7 binding protein
66648	ENSMUSG00000024269	Tpgs2	tubulin polyglutamylase complex subunit 2
67890	ENSMUSG00000027746	Ufm1	ubiquitin-fold modifier 1
68659	ENSMUSG00000027955	Fam198b	family with sequence similarity 198, member B
13610	ENSMUSG00000067586	S1pr3	sphingosine-1-phosphate receptor 3
242553	ENSMUSG00000035407	Kank4	KN motif and ankyrin repeat domains 4
216797	ENSMUSG00000049291	Prss38	protease, serine 38
67426	ENSMUSG00000026489	Coq8a	coenzyme Q8A
71728	ENSMUSG00000026213	Stk11ip	serine/threonine kinase 11 interacting protein
71137	ENSMUSG00000020037	Rfx4	regulatory factor X, 4 (influences HLA class II expression)
72536	ENSMUSG00000033450	Tagap	T cell activation Rho GTPase activating protein
104884	ENSMUSG00000021177	Tdp1	tyrosyl-DNA phosphodiesterase 1
229725	ENSMUSG00000027884	Clcc1	chloride channel CLIC-like 1
71449	ENSMUSG00000026694	Mettl13	methyltransferase like 13
102209	ENSMUSG00000011837	Snapc2	small nuclear RNA activating complex, polypeptide 2
474156	ENSMUSG00000079605	Zbtb9	zinc finger and BTB domain containing 9
15002	ENSMUSG00000041538	H2-Ob	histocompatibility 2, O region beta locus
216869	ENSMUSG00000060216	Arrb2	arrestin, beta 2
214230	ENSMUSG00000074923	Pak6	p21 (RAC1) activated kinase 6
22759	ENSMUSG00000095990	Zfp97	zinc finger protein 97
209456	ENSMUSG00000026510	Trp53bp2	transformation related protein 53 binding protein 2
229906	ENSMUSG00000028271	Gtf2b	general transcription factor IIB
243755	ENSMUSG00000029843	Slc13a4	solute carrier family 13 (sodium/sulfate symporters), member 4
58245	ENSMUSG00000022131	Gpr180	G protein-coupled receptor 180
50724	ENSMUSG00000020519	Sap30l	SAP30-like
74568	ENSMUSG00000012519	Mlkl	mixed lineage kinase domain-like
18201	ENSMUSG00000028245	Nsmaf	neutral sphingomyelinase (N-SMase) activation associated factor
224794	ENSMUSG00000023961	Enpp4	ectonucleotide pyrophosphatase/phosphodiesterase 4
104086	ENSMUSG00000026170	Cyp27a1	cytochrome P450, family 27, subfamily a, polypeptide 1
78774	ENSMUSG00000037143	Cfap61	cilia and flagella associated protein 61
13512	ENSMUSG00000056632	Dsg3	desmoglein 3
17357	ENSMUSG00000047945	Marcksl1	MARCKS-like 1
110172	ENSMUSG00000020873	Slc35b1	solute carrier family 35, member B1
19139	ENSMUSG00000031432	Prps1	phosphoribosyl pyrophosphate synthetase 1
66599	ENSMUSG00000010362	Rdm1	RAD52 motif 1
319377	NA	D130012P04Rik	RIKEN cDNA D130012P04 gene
23833	ENSMUSG00000000682	Cd52	CD52 antigen
20496	ENSMUSG00000024597	Slc12a2	solute carrier family 12, member 2
241732	ENSMUSG00000074671	Tspyl3	TSPY-like 3
11806	ENSMUSG00000032083	Apoa1	apolipoprotein A-I
230157	ENSMUSG00000028347	Tmeff1	transmembrane protein with EGF-like and two follistatin-like domains 1
24057	ENSMUSG00000020669	Sh3yl1	Sh3 domain YSC-like 1
68279	ENSMUSG00000011008	Mcoln2	mucolipin 2
66994	ENSMUSG00000035790	Cep19	centrosomal protein 19
12667	ENSMUSG00000006958	Chrd	chordin
100503203	NA	Gm19592	predicted gene, 19592
19177	ENSMUSG00000026750	Psmb7	proteasome (prosome, macropain) subunit, beta type 7
70544	ENSMUSG00000004945	Tmem242	transmembrane protein 242
13629	ENSMUSG00000034994	Eef2	eukaryotic translation elongation factor 2
321014	ENSMUSG00000060029	4930473A02Rik	RIKEN cDNA 4930473A02 gene
11428	ENSMUSG00000028405	Aco1	aconitase 1
69834	ENSMUSG00000030055	Rab43	RAB43, member RAS oncogene family
330502	ENSMUSG00000098022	Zfp82	zinc finger protein 82
100043160	NA	Gm10012	cytochrome c oxidase, subunit VIIc pseudogene
241520	ENSMUSG00000048388	Fam171b	family with sequence similarity 171, member B
77733	ENSMUSG00000013878	Rnf170	ring finger protein 170
70294	ENSMUSG00000035890	Rnf126	ring finger protein 126
58909	ENSMUSG00000037709	Fam13a	family with sequence similarity 13, member A
27756	ENSMUSG00000007050	Lsm2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
14852	ENSMUSG00000062203	Gspt1	G1 to S phase transition 1
76014	ENSMUSG00000017478	Zc3h18	zinc finger CCCH-type containing 18
211135	ENSMUSG00000079038	D130040H23Rik	RIKEN cDNA D130040H23 gene
98386	ENSMUSG00000004880	Lbr	lamin B receptor
79565	ENSMUSG00000040557	Mettl27	methyltransferase like 27
77632	ENSMUSG00000028591	Pramef12	PRAME family member 12
436332	ENSMUSG00000089645	Gm5766	ribosomal protein L7a pseudogene
14911	ENSMUSG00000030264	Thumpd3	THUMP domain containing 3
240023	ENSMUSG00000073460	Pnldc1	poly(A)-specific ribonuclease (PARN)-like domain containing 1
223918	ENSMUSG00000036966	Spryd3	SPRY domain containing 3
65106	ENSMUSG00000035199	Arl6ip5	ADP-ribosylation factor-like 6 interacting protein 5
235907	ENSMUSG00000071281	Zfp65	zinc finger protein 65
12865	ENSMUSG00000074218	Cox7a1	cytochrome c oxidase subunit 7A1
210582	ENSMUSG00000039914	Coq10a	coenzyme Q10A
72774	ENSMUSG00000032298	Neil1	nei endonuclease VIII-like 1 (E. coli)
68083	ENSMUSG00000038683	Pak1ip1	PAK1 interacting protein 1
433806	ENSMUSG00000094320	Chchd2-ps	coiled-coil-helix-coiled-coil-helix domain containing 2, pseudogene
22628	ENSMUSG00000051391	Ywhag	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide
320878	ENSMUSG00000038244	Mical2	microtubule associated monooxygenase, calponin and LIM domain containing 2
74143	ENSMUSG00000038084	Opa1	OPA1, mitochondrial dynamin like GTPase
100503178	ENSMUSG00000099881	2810013P06Rik	RIKEN cDNA 2810013P06 gene
11924	ENSMUSG00000027967	Neurog2	neurogenin 2
233011	ENSMUSG00000003752	Itpkc	inositol 1,4,5-trisphosphate 3-kinase C
21849	ENSMUSG00000005566	Trim28	tripartite motif-containing 28
735271	ENSMUSG00000076144	Mir709	microRNA 709
100040462	ENSMUSG00000090272	Mndal	myeloid nuclear differentiation antigen like
104836	ENSMUSG00000020659	Cbll1	Casitas B-lineage lymphoma-like 1
213550	ENSMUSG00000032396	Dis3l	DIS3 like exosome 3'-5' exoribonuclease
74132	ENSMUSG00000029634	Rnf6	ring finger protein (C3H2C3 type) 6
13385	ENSMUSG00000020886	Dlg4	discs large MAGUK scaffold protein 4
666145	ENSMUSG00000085861	Armh2	armadillo-like helical domain containing 2
14456	ENSMUSG00000031451	Gas6	growth arrest specific 6
56399	ENSMUSG00000024045	Akap8	A kinase (PRKA) anchor protein 8
230661	ENSMUSG00000033985	Tesk2	testis-specific kinase 2
11477	ENSMUSG00000026836	Acvr1	activin A receptor, type 1
214742	ENSMUSG00000037395	Rcor3	REST corepressor 3
214742	ENSMUSG00000111452	Rcor3	REST corepressor 3
22349	ENSMUSG00000026175	Vil1	villin 1
271564	ENSMUSG00000046230	Vps13a	vacuolar protein sorting 13A
100101807	ENSMUSG00000094103	1700047I17Rik2	RIKEN cDNA 1700047I17 gene 2
17916	ENSMUSG00000024300	Myo1f	myosin IF
215929	ENSMUSG00000038522	Mfsd4b1	major facilitator superfamily domain containing 4B1
77669	ENSMUSG00000040969	Arhgef38	Rho guanine nucleotide exchange factor (GEF) 38
19775	ENSMUSG00000026469	Xpr1	xenotropic and polytropic retrovirus receptor 1
101095	ENSMUSG00000025821	Zfp282	zinc finger protein 282
230657	ENSMUSG00000055900	Tmem69	transmembrane protein 69
64214	ENSMUSG00000026357	Rgs18	regulator of G-protein signaling 18
58998	ENSMUSG00000022656	Nectin3	nectin cell adhesion molecule 3
100502777	NA	Gm38422	predicted gene, 38422
236266	ENSMUSG00000063810	Alms1	ALMS1, centrosome and basal body associated
216856	ENSMUSG00000051790	Nlgn2	neuroligin 2
100034726	ENSMUSG00000062353	Gm15772	ribosomal protein L26 pseudogene
70925	ENSMUSG00000038069	Cdkn2aip	CDKN2A interacting protein
100206	ENSMUSG00000042558	Adprhl2	ADP-ribosylhydrolase like 2
66664	ENSMUSG00000022856	Tmem41a	transmembrane protein 41a
19057	ENSMUSG00000022092	Ppp3cc	protein phosphatase 3, catalytic subunit, gamma isoform
104923	ENSMUSG00000020629	Adi1	acireductone dioxygenase 1
18515	ENSMUSG00000034673	Pbx2	pre B cell leukemia homeobox 2
27398	ENSMUSG00000002767	Mrpl2	mitochondrial ribosomal protein L2
94275	ENSMUSG00000025151	Maged1	melanoma antigen, family D, 1
14751	ENSMUSG00000036427	Gpi1	glucose phosphate isomerase 1
237859	ENSMUSG00000037958	Nsrp1	nuclear speckle regulatory protein 1
14827	ENSMUSG00000027248	Pdia3	protein disulfide isomerase associated 3
52696	ENSMUSG00000019923	Zwint	ZW10 interactor
69671	ENSMUSG00000023153	Tmem52	transmembrane protein 52
626275	ENSMUSG00000097610	A930012L18Rik	RIKEN cDNA A930012L18 gene
622037	ENSMUSG00000111658	B930092H01Rik	RIKEN cDNA B930092H01 gene
624219	ENSMUSG00000047822	Angptl8	angiopoietin-like 8
237091	ENSMUSG00000041700	Lhfpl1	lipoma HMGIC fusion partner-like 1
654801	ENSMUSG00000043290	Zfp784	zinc finger protein 784
77006	ENSMUSG00000068290	Ddrgk1	DDRGK domain containing 1
71287	ENSMUSG00000052955	Cpvl	carboxypeptidase, vitellogenic-like
20672	ENSMUSG00000046470	Sox18	SRY (sex determining region Y)-box 18
76915	ENSMUSG00000033752	Mnd1	meiotic nuclear divisions 1
68128	NA	Fam120aos	family with sequence similarity 120A, opposite strand
670994	NA	Gm9512	predicted gene 9512
18705	ENSMUSG00000030228	Pik3c2g	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma
58240	ENSMUSG00000020605	Hs1bp3	HCLS1 binding protein 3
232449	ENSMUSG00000030225	Dera	deoxyribose-phosphate aldolase (putative)
677289	ENSMUSG00000043795	Prr33	proline rich 33
66753	ENSMUSG00000020311	Erlec1	endoplasmic reticulum lectin 1
319613	ENSMUSG00000022340	Sybu	syntabulin (syntaxin-interacting)
100233175	ENSMUSG00000091931	Gon7	GON7, KEOPS complex subunit homolog
16523	ENSMUSG00000030247	Kcnj8	potassium inwardly-rectifying channel, subfamily J, member 8
238693	ENSMUSG00000071291	Zfp58	zinc finger protein 58
100504512	NA	4930426I24Rik	RIKEN cDNA 4930426I24 gene
170458	ENSMUSG00000024784	Gpha2	glycoprotein hormone alpha 2
170458	ENSMUSG00000107297	Gpha2	glycoprotein hormone alpha 2
20516	ENSMUSG00000037656	Slc20a2	solute carrier family 20, member 2
54598	ENSMUSG00000059588	Calcrl	calcitonin receptor-like
20287	ENSMUSG00000038580	Sct	secretin
12728	ENSMUSG00000004317	Clcn5	chloride channel, voltage-sensitive 5
224132	ENSMUSG00000022848	Dirc2	disrupted in renal carcinoma 2 (human)
69047	ENSMUSG00000034112	Atp2c2	ATPase, Ca++ transporting, type 2C, member 2
69918	NA	2610020C07Rik	RIKEN cDNA 2610020C07 gene
100313519	ENSMUSG00000077714	Snord17	small nucleolar RNA, C/D box 17
215705	ENSMUSG00000026972	Arrdc1	arrestin domain containing 1
58244	ENSMUSG00000026470	Stx6	syntaxin 6
72607	ENSMUSG00000056900	Usp13	ubiquitin specific peptidase 13 (isopeptidase T-3)
11863	ENSMUSG00000015522	Arnt	aryl hydrocarbon receptor nuclear translocator
328274	ENSMUSG00000055560	Zfp459	zinc finger protein 459
13123	ENSMUSG00000039519	Cyp7b1	cytochrome P450, family 7, subfamily b, polypeptide 1
268958	ENSMUSG00000058626	Capn11	calpain 11
229675	ENSMUSG00000044098	Rsbn1	rosbin, round spermatid basic protein 1
