SYMBOL	FC
Ank2	-0.756620164
Mir93	-0.756753738
Ccdc150	-0.757221271
Gm13215	-0.757254422
Sfrp5	-0.757254441
Cd79a	-0.757286907
Gper1	-0.757332587
Ebf1	-0.758412344
2810429I04Rik	-0.758458463
F5	-0.758460641
Vgf	-0.758611714
Ifi202b	-0.75862487
Plekhg4	-0.758637709
Capn11	-0.759026239
6230400D17Rik	-0.759071016
Ell2	-0.759262162
P2ry2	-0.759309124
Ppif	-0.759545969
Bloc1s2-ps	-0.759719032
Npm2	-0.759990358
Gm7984	-0.760011913
Slc26a8	-0.760312773
Gm19579	-0.761246872
Ybx3	-0.761840079
Slc26a7	-0.762125981
Lrrc75a	-0.762386252
Hyou1	-0.762509577
Scd4	-0.762620459
Eef1b2	-0.763454307
B230217C12Rik	-0.763719025
Krr1	-0.763812584
NA	-0.76381513
Unc13b	-0.764080212
Tuft1	-0.764273585
Gm13623	-0.764331483
Twist1	-0.765402182
Eif2s1	-0.765654748
Pcdh18	-0.766845975
Fjx1	-0.767778013
Tmem170b	-0.768250214
Gm14541	-0.768255044
Plscr1	-0.76869814
Il6	-0.769018532
Ercc8	-0.769520546
Ccdc115	-0.769652682
Phgdh	-0.770368621
Itih5	-0.77060428
Coq8b	-0.771563093
2410002F23Rik	-0.772517097
Spata24	-0.773045679
Gm7589	-0.773532069
Nutf2-ps2	-0.773888901
Fbln1	-0.774312957
Pa2g4	-0.774331204
Gnl1	-0.774470976
Zfp263	-0.774739869
Mar-01	-0.774960798
Dcn	-0.7750925
Hmgn2	-0.775175637
Hfe	-0.775832578
Bloc1s4	-0.775972221
Slco2a1	-0.776100549
Shroom3	-0.776147347
Gm13232	-0.777099603
Timm23	-0.777725005
Bcar3	-0.777850578
Gm6023	-0.778034887
Gm3317	-0.779034213
Dnmt3b	-0.779233595
Tbrg4	-0.779497934
Gpc3	-0.779831451
Zscan12	-0.780253629
Col14a1	-0.78094339
Qrfp	-0.781073944
Gm8680	-0.781469294
Prex1	-0.782589852
Cxcl12	-0.782611753
Shmt2	-0.782709907
Sema3d	-0.782776312
Gm6750	-0.782931117
Gsto1	-0.783013218
Gstt1	-0.783403578
Nr2c2ap	-0.783819347
Gm5161	-0.783915512
Igsf3	-0.783942999
Pprc1	-0.783980532
Arhgef26	-0.784082414
Cpq	-0.784303662
Wdr46	-0.784642732
Sema7a	-0.784855045
Ndufaf6	-0.785650149
Flicr	-0.785836886
Rcc1	-0.78646123
Ndc1	-0.786786587
Nlgn1	-0.787316318
Mapk4	-0.788117489
Ptgir	-0.789721129
Ppm1j	-0.791123626
Gm5297	-0.791332545
Zan	-0.791518183
Art4	-0.792918018
Cfh	-0.793000211
Smox	-0.793169189
Socs2	-0.793317701
Ncapd2	-0.794439013
Cct6a	-0.794481003
Gm13552	-0.794481618
Cdhr3	-0.794542164
Rfc3	-0.794651976
Aimp2	-0.794742688
Chst11	-0.794902306
Adora1	-0.794909687
B3galt5	-0.795240202
Pwp2	-0.795586568
Itga10	-0.795939511
Nme2	-0.796054142
Hcn4	-0.796961868
Gdf6	-0.79702735
Lck	-0.797356685
Shfl	-0.797513494
Mndal	-0.797620295
Tpd52	-0.797716188
NA	-0.798584479
Ube2j2	-0.798850693
2410018L13Rik	-0.799100284
Lhfpl2	-0.799402585
Evl	-0.800500532
Slc25a48	-0.800508097
Aqp9	-0.800757757
Zgrf1	-0.801267812
Serpine2	-0.801639922
Hsd17b14	-0.802410342
Stk17b	-0.802435175
Clip4	-0.802745516
Krt1	-0.802750976
Dcst1	-0.802875754
Strip1	-0.802939411
Acss1	-0.803084608
Pla2g3	-0.803929436
Eif1ad	-0.804394236
Fam185a	-0.804453889
Spats2	-0.804543173
Rsad1	-0.804692238
Lrrn1	-0.805353087
Idh2	-0.806470897
Smyd5	-0.806938787
Gm5566	-0.807267498
Slc39a11	-0.807609764
Tubb4a	-0.807756669
Etfb	-0.808053952
Snora41	-0.808192733
Abca8a	-0.808795849
Abtb2	-0.808912987
Gemin6-ps	-0.809061869
Luzp1	-0.809067995
Mamstr	-0.81134735
Hspa9	-0.811656693
Rps19	-0.811763191
Fgf18	-0.811771925
Sfxn1	-0.812192394
1110008P14Rik	-0.812433403
Asgr1	-0.81260404
Dot1l	-0.812787414
Nmt2	-0.812893107
Ano3	-0.813554806
Tnfaip3	-0.814020035
9330188P03Rik	-0.814433137
Tmem37	-0.814978815
F830016B08Rik	-0.815222526
Trim27	-0.815222573
Sema4d	-0.815437509
Pfdn2	-0.815583652
Psmg4	-0.815607139
Bbof1	-0.816702514
Map3k7cl	-0.81675727
Gm6978	-0.816959228
Dusp14	-0.817001901
Sult5a1	-0.817012095
Nr1d2	-0.817147571
Synpo	-0.817387174
Mapk8	-0.81750872
Dis3	-0.817721251
Lmnb2	-0.818431443
Ezr	-0.81871975
Ntmt1	-0.819151373
Olfr78	-0.819449634
Mcfd2	-0.819972062
Gm10767	-0.820849257
Ddx11	-0.820909976
Orc1	-0.821266831
Pcsk5	-0.82142455
Gm16618	-0.821477905
Wdr74	-0.822135848
Gm8430	-0.822173764
Efhc2	-0.822905805
Mcm7	-0.822936683
Ramp3	-0.824162396
Emilin2	-0.824466221
Rps10	-0.824481039
Ubqln4	-0.824587745
Tnfsf13	-0.824967212
Tdrd6	-0.82520275
Bmp7	-0.825331645
BC023105	-0.825349898
St14	-0.825697166
Radx	-0.826002677
Med12l	-0.826997217
5033430I15Rik	-0.827055185
Vhl	-0.827081931
Bmper	-0.827388666
Ascl1	-0.827972541
Rnf144a	-0.828769619
4632427E13Rik	-0.82880583
B230208H11Rik	-0.828951416
Igfals	-0.828983726
Fndc4	-0.8307791
Prim1	-0.831234991
Nrip1	-0.831649007
Myoz3	-0.832210565
Fli1	-0.832736589
Slc25a5	-0.833610932
Espnl	-0.83370241
Nmd3	-0.834164156
Ndufaf4	-0.834174973
Nudt10	-0.834237253
Hmcn2	-0.834426027
Cct3	-0.834607863
Jak1	-0.835415322
4930558J18Rik	-0.83556248
Kdelr2	-0.835647853
C230037L18Rik	-0.836243266
Lama2	-0.836244715
Elac2	-0.836889343
Slc7a6	-0.837073544
Cygb	-0.837293824
Tenm3	-0.837573462
Gpr87	-0.83781927
9430038I01Rik	-0.837883943
Rplp2	-0.837970126
Rps19-ps3	-0.839136845
Tnfaip6	-0.839301065
Gm20324	-0.839315846
Rnf138	-0.839316079
Incenp	-0.839362366
Etv6	-0.839571797
Ntrk2	-0.839760514
Crb3	-0.839879463
Tpbgl	-0.840576336
Muc3a	-0.840677885
Syt7	-0.840827445
Snord52	-0.841033831
Itga11	-0.841104193
Lgals3bp	-0.841244024
Gm17749	-0.841577078
Sla	-0.841620661
Pnpla2	-0.84209541
Dmrtb1	-0.842373879
Abcb1b	-0.842532115
Dtl	-0.843508719
D130012P04Rik	-0.843975477
Ngf	-0.844470613
Ets2	-0.844616224
Clic6	-0.844962513
Ctu2	-0.845310661
1700102H20Rik	-0.846006879
Srms	-0.84610877
Rnu7	-0.846412932
Spsb1	-0.846657063
Asb4	-0.846754375
Crispld2	-0.847917323
Them5	-0.847929663
Dhx37	-0.848477734
Slco5a1	-0.848928399
Gm21559	-0.848963767
Wdr12	-0.849053697
Hnrnpa1l2-ps2	-0.849277908
Abt1	-0.849643637
Rgs16	-0.84983918
Rbfox3	-0.850412841
Ehd4	-0.851694215
Gm826	-0.851963026
Reln	-0.85208653
Il1a	-0.852168331
Rps27a	-0.852238584
NA	-0.85232816
Ube2g2	-0.852413727
Gm6109	-0.85253704
Riok1	-0.852543811
Uchl4	-0.853142844
Pabpc4l	-0.853582598
Eef1g	-0.853843707
Hmgb2	-0.853944118
Ap1s3	-0.8544894
Snord12	-0.85451958
Dlx1	-0.854562849
Ptcra	-0.854758498
Tssk2	-0.855009442
St8sia5	-0.855250374
Pemt	-0.855467263
Uba52	-0.855514149
Tmcc3	-0.856163886
Snord43	-0.856362566
Slc45a3	-0.856503882
Sep-09	-0.857593417
Itprip	-0.85823147
Cacng5	-0.858383512
Sox11	-0.858450449
Scnn1g	-0.858550321
Map3k6	-0.858807018
Dna2	-0.858965751
Gnl2	-0.859058815
Snord32a	-0.859708875
Eda2r	-0.860060503
Chrm3	-0.860076009
Pck1	-0.8602033
Tln2	-0.860852024
Tlr13	-0.861892176
Rsl1d1	-0.862116151
Gpr4	-0.862317175
Prr18	-0.86264087
NA	-0.8628026
Zfp385b	-0.86297447
Igfbp3	-0.863029218
Pttg1ip	-0.863183378
AY074887	-0.863669339
Snrpd1	-0.863826663
Lmo2	-0.864041404
BC049715	-0.86516779
Ncl	-0.865809219
Ipo4	-0.867048656
Slc1a3	-0.867227566
Pip5k1b	-0.867321391
Spon1	-0.867810153
Abhd11	-0.868232454
Ranbp1	-0.868474716
Eno1b	-0.86903505
Clcn1	-0.86920555
Pdia5	-0.869690266
Ikzf5	-0.870289261
Nek6	-0.870334942
Adam22	-0.870724097
Spata5	-0.870910374
Ass1	-0.871012834
Dph2	-0.871831323
A430088P11Rik	-0.871860112
Scnn1a	-0.871906269
Rnf113a1	-0.872426505
4930579G18Rik	-0.87247568
Acot3	-0.872623589
Pdxk	-0.872753562
Tec	-0.872764623
BC055324	-0.872977901
Atp5g1	-0.87325738
Ulk4	-0.873353076
Irf2bpl	-0.873566043
Ccnf	-0.873864609
Egln3	-0.874323884
Arhgap9	-0.874361998
Clec2l	-0.874444886
Eno1	-0.874871054
Pla2g12a	-0.875599255
Slc2a6	-0.876251376
Far2	-0.876707581
Got1	-0.87778257
Tjp2	-0.877826025
Grtp1	-0.877828663
Pus7	-0.878001487
Tcf24	-0.878486402
6720489N17Rik	-0.878806412
Zscan18	-0.878934814
Irgc1	-0.87916922
Enpp6	-0.879488922
Snora33	-0.879521496
Gatad2a	-0.879784701
Ran	-0.881770628
NA	-0.881798618
Meioc	-0.882095629
NA	-0.882386267
Tmprss2	-0.882426262
Pwp1	-0.883278483
Erh	-0.883318567
Irf5	-0.883711
Ddx39	-0.884064911
9130008F23Rik	-0.884115494
Gabpb1	-0.884351912
Syk	-0.884443805
Ica1	-0.884598037
Tac1	-0.885016972
Mars2	-0.885217064
Chchd4	-0.88561152
Cpt1a	-0.885790548
Trbj2-4	-0.885796219
B4galt5	-0.88655522
Fam71f2	-0.888111174
Bex1	-0.888156984
Rrm1	-0.888550175
Sybu	-0.889481977
Atf6	-0.889523273
3110021A11Rik	-0.889907546
Spred1	-0.890042198
Ctla2b	-0.890106636
Peg12	-0.890338453
Qrich2	-0.890414943
Morc4	-0.890419529
NA	-0.890580404
Pigw	-0.890781984
Acy1	-0.890981296
Bcl2l15	-0.891932332
E2f7	-0.891958281
Mak16	-0.892330374
Gm5237	-0.892399022
Rgn	-0.892509736
Pdpn	-0.892532954
Pjvk	-0.8925637
Hrh1	-0.893001783
Sod2	-0.893557587
Pglyrp1	-0.894166231
Aprt	-0.894263617
Gm6436	-0.894850359
Slc19a2	-0.895019024
Hs6st3	-0.895238452
Hmgb1-ps10	-0.895556574
Psme3	-0.895693743
Amz1	-0.895766812
Pxk	-0.895857537
Rsl24d1	-0.896031152
Mir132	-0.896412741
Aoc1	-0.896628324
Ppa1	-0.896713288
Trpv1	-0.89713003
Antxrl	-0.89714326
Nolc1	-0.897465709
Hp	-0.898565026
Enpp2	-0.898706458
D930015M05Rik	-0.89947916
Snora75	-0.899925981
Tusc1	-0.900204487
Eef1e1	-0.900372495
Slc41a2	-0.901111603
A630001O12Rik	-0.901399136
Tmem52	-0.90148349
B230344G16Rik	-0.902001263
Klrg2	-0.902237345
Neurl1b	-0.902333584
Ifi211	-0.902346497
Adgrf1	-0.902572777
Rpl34	-0.90266348
Mrps18b	-0.903423157
Ccl25	-0.904128376
Smc2	-0.904483412
Kifc5b	-0.90484369
Clca3a2	-0.905308548
Usp36	-0.906380043
Rpl36a	-0.906598939
Gm17511	-0.907074688
Mmp2	-0.907581376
Plek	-0.907944461
Slit2	-0.908048668
A430033K04Rik	-0.908759742
Aurka	-0.908843815
Ednrb	-0.90998244
NA	-0.909998036
Fut4-ps1	-0.912492455
Mfsd6l	-0.913235225
Irf2bp2	-0.913425576
Alcam	-0.913780572
Adra1d	-0.913900928
Fhad1	-0.914025989
Efnb3	-0.914457063
Sncaip	-0.914511043
Wnk3	-0.914698668
Garem2	-0.914931098
0610038B21Rik	-0.915385586
Gm19463	-0.915460337
Nmnat3	-0.915521485
Defb1	-0.915688077
Dynlt1a	-0.916275461
Snord16a	-0.916949446
G630071F17Rik	-0.917115812
Gpr135	-0.917571389
Htr1d	-0.917762731
Mrpl12	-0.918161185
Entpd6	-0.918378447
L2hgdh	-0.918477745
Gmnn	-0.918502592
Tagap1	-0.919056368
Relt	-0.919086606
Tmem176b	-0.919191096
Plekha4	-0.919513212
Itgb2	-0.919828215
Dio2	-0.92024953
Arrdc3	-0.920290094
Pcdh9	-0.920476539
Gm9292	-0.920561279
NA	-0.92084119
Tmem238	-0.921071187
Xlr3c	-0.921294791
Npm3-ps1	-0.921403035
Adam12	-0.921794786
Hba-a1	-0.921963048
Coro1a	-0.922008655
Sorcs2	-0.922022735
4921507G05Rik	-0.922411903
Abhd14a	-0.922497815
B3galt2	-0.92287496
NA	-0.923513229
Mmp19	-0.923586149
Tmem145	-0.923770766
Ak5	-0.924078853
Fgg	-0.924186193
Tgif1	-0.924211931
Tomm40	-0.924263011
Mirt1	-0.924283364
Sel1l3	-0.924496194
Cyp1b1	-0.925064227
Qtrt2	-0.925353595
Gm5602	-0.926068554
Myo5b	-0.926154288
Dok2	-0.926227063
Clec11a	-0.926313137
Hspb9	-0.926406964
Cyba	-0.926562954
Adssl1	-0.927281061
AY702102	-0.927709679
Cybrd1	-0.927921031
Gm16287	-0.928244408
Bmp2	-0.92850477
Cbfb	-0.928631376
Pycr1	-0.928773331
Lsg1	-0.929702497
C1qtnf7	-0.930152308
Gpr156	-0.931021886
Lin9	-0.931230193
LOC100862287	-0.931480338
B230303O12Rik	-0.931484262
Slpi	-0.93223228
5730408K05Rik	-0.932403678
Mir3091	-0.932915424
BC037704	-0.933211689
Tspan4	-0.933432157
Alox5ap	-0.933694662
Kank4os	-0.933841321
NA	-0.933929365
Selenoh	-0.933956449
NA	-0.934102621
Hspd1	-0.934205233
Slc46a2	-0.934219678
Polr3e	-0.934296514
Spry2	-0.934645703
Coch	-0.934902941
Zfp72	-0.935351585
Rpp25l	-0.93558868
Nip7	-0.935807584
Jak3	-0.937429271
Sep-11	-0.937647813
Isyna1	-0.937703774
Gm8738	-0.937712127
Lrrc26	-0.938334355
Slc35c1	-0.938628951
Xkr6	-0.938748604
Ly6i	-0.938886916
Zfp202	-0.938949509
Snord87	-0.939418119
Bysl	-0.939504092
Wdr62	-0.939887474
4921511I17Rik	-0.940030019
Chrne	-0.940315026
Snhg6	-0.941084228
Tspan8	-0.941148904
Gckr	-0.941960684
Vcam1	-0.942023307
Slc15a1	-0.942087973
NA	-0.942128814
Nkain2	-0.942236852
Plekhd1	-0.942277449
Rps6ka6	-0.942332644
Tcof1	-0.942531481
Gm5481	-0.942558386
Rbfox1	-0.943363603
Ovgp1	-0.944944817
NA	-0.944978478
Schip1	-0.945490117
Mastl	-0.946170581
Hadhb	-0.94628128
Snora3	-0.946337069
Uchl3	-0.94719256
Clca3a1	-0.947485613
Snord66	-0.947778191
Tfap4	-0.947933921
Ier5	-0.948197726
Timm9	-0.948640545
Ephx2	-0.948801975
Rhbdf1	-0.949030427
Selenbp2	-0.949305746
Fmo1	-0.949793412
Arhgap8	-0.950597006
Atp1a2	-0.950865855
Col13a1	-0.950970327
Lsm4	-0.951101433
Zswim6	-0.952274836
Igdcc4	-0.952831004
Fem1al	-0.953350903
Wdr89	-0.954078957
Atp1b1	-0.954383235
Gm19440	-0.954518072
Cnmd	-0.954614178
Snrpa1	-0.955158417
Epb41l4aos	-0.955242101
Cpeb1	-0.955872485
Usp10	-0.956175419
Prmt1	-0.956361443
Arxes2	-0.956504335
Snora7a	-0.957122207
Rps18	-0.958161635
Traf3ip3	-0.958191798
Grem1	-0.95887589
Gm11893	-0.959351913
Fbxo5	-0.959474817
Wdr93	-0.95993233
Inhba	-0.960595638
Tom1	-0.960895662
Lyar	-0.961761851
Steap3	-0.962185508
Gm11944	-0.962440849
Bend7	-0.962748976
Dock8	-0.963001874
Esr2	-0.963051519
Utp4	-0.96376858
Dhfr	-0.964067205
Utp15	-0.964655655
Slc25a33	-0.966485466
Kcnj13	-0.968152003
Nsun2	-0.968245636
Tmem17	-0.968442012
Agt	-0.968470333
Ifrd2	-0.968500092
Gucy1b2	-0.96892619
Utf1	-0.969089988
Slc19a1	-0.969567086
Mkrn3	-0.969812478
Trf	-0.969947663
Hspe1	-0.970428724
Ccdc149	-0.970555833
Mab21l3	-0.971407349
Gdnf	-0.971894193
Olfml1	-0.971931573
Slc34a1	-0.97209485
Haus4	-0.972513136
Mns1	-0.972902093
Rab11fip4	-0.973714338
Fxyd2	-0.97420839
Mfsd4b2	-0.974287902
Gpatch4	-0.974360281
Cyb561	-0.974371333
Shq1	-0.974715424
Top1	-0.974816058
Ccdc38	-0.974897977
Col6a6	-0.974966044
Impdh1	-0.976140153
Mdk	-0.976510617
Adora2b	-0.976612688
Zcwpw1	-0.97680774
Gm3739	-0.976924032
Tuba8	-0.977828412
Dkc1	-0.979316847
Bcl11b	-0.979924021
Cemip2	-0.980021454
Pif1	-0.980035939
Rbp1	-0.980125119
E130112N10Rik	-0.980341698
NA	-0.980668635
Plscr2	-0.981353254
Vasn	-0.981528963
Dpyd	-0.981639531
Ifi47	-0.982274272
Ak4	-0.982364143
Tnfaip8l1	-0.98302308
Thbd	-0.983399308
Serpinb8	-0.984152916
Six1	-0.984198985
Tbl3	-0.984236103
Psg22	-0.985541719
Kcng3	-0.985572693
Nop2	-0.985993458
Crhr1	-0.986443974
Gsg1l	-0.986664056
Magi3	-0.986689126
Nanp	-0.986827011
Ccsap	-0.986940892
Rab8b	-0.988101918
Fut1	-0.98924325
Col26a1	-0.989386124
Rasgef1a	-0.989423498
Map7d2	-0.989875206
Arhgap20os	-0.989917584
Col11a2	-0.990030791
Pop1	-0.990064034
Ogdhl	-0.990129677
Rnf157	-0.990440072
1500015A07Rik	-0.990591981
Galr3	-0.990633318
Tnk2os	-0.99096435
Dnah6	-0.991061268
1700055D18Rik	-0.991110515
Klf14	-0.991741663
Tns3	-0.991758344
NA	-0.991801467
D530049I02Rik	-0.991838989
Dph5	-0.991960311
Mlph	-0.992419391
Acadl	-0.9924679
E030047D23Rik	-0.992752945
Pde3b	-0.992875155
Retnla	-0.992885361
6820408C15Rik	-0.993083067
Syce2	-0.993324342
Gm8317	-0.993478896
Il4ra	-0.993711544
Fancd2os	-0.993863698
Cactin	-0.99433437
H2-M2	-0.995642404
Grrp1	-0.995754257
Gata6	-0.996352405
Slc9a5	-0.99638252
Col4a3	-0.997205552
Errfi1	-0.997315178
Mterf1a	-0.997539367
Bcar1	-0.998176396
Sort1	-0.998182346
Noc3l	-0.998184763
Frmd4a	-0.998902215
Onecut3	-0.999151683
Id4	-0.999210492
Gm10710	-0.999220661
Dennd2c	-0.999670382
Dsc2	-1.000110614
Tspan18	-1.00045582
Trac	-1.001275709
Ska3	-1.001851414
Kcnk1	-1.003514969
Rnf149	-1.003997234
Cxcl1	-1.004139786
Rpgrip1	-1.004340459
Oit1	-1.005686705
Kcnip2	-1.006013653
Epsti1	-1.006142379
Myocd	-1.006589065
Fgf13	-1.006634482
Snora68	-1.006738147
Adamts7	-1.007014712
Yrdc	-1.007280904
C4a	-1.00730904
Lvrn	-1.007636635
NA	-1.007672233
Scn4b	-1.008391567
NA	-1.008678553
Prlr	-1.008744123
NA	-1.008830236
Nlrp10	-1.00902382
NA	-1.009267659
3110006O06Rik	-1.009470169
Enpp3	-1.009482148
Rnf222	-1.009607154
Fam78a	-1.009728098
Prr36	-1.009920212
Vill	-1.010482106
Birc3	-1.010613536
Rps19bp1	-1.011242344
Emb	-1.011281283
Mafb	-1.011647072
Nop56	-1.011885285
Ddx21	-1.011940292
Duox2	-1.012300783
Gnl3	-1.012393457
Tmem255a	-1.012656601
Fgf22	-1.013114857
Prnd	-1.01332704
Cxadr	-1.01342543
Gm10544	-1.013633077
Psg19	-1.014545806
Mzb1	-1.015036637
Cluh	-1.015115166
Snhg14	-1.016079454
1700109H08Rik	-1.016225922
NA	-1.017506668
Grip2	-1.017542116
Ccser1	-1.018570909
Myo16	-1.018894598
Pcolce	-1.019465058
9230112J17Rik	-1.019601717
Abhd16b	-1.019862826
Gm6579	-1.019969704
Ugt2b34	-1.020160287
Tmem201	-1.020177969
Lin54	-1.020321155
Gm16386	-1.021217839
Mboat1	-1.021420921
Recql4	-1.022037018
Ptges	-1.022161637
BC106179	-1.022180034
C430049B03Rik	-1.022298841
Col6a5	-1.023038524
Klrb1c	-1.023387488
Nr2f1	-1.023939395
Wdhd1	-1.023979723
Pola2	-1.024053459
Rimklb	-1.02413225
Gtpbp4	-1.024592602
Nup62cl	-1.024622077
Neto2	-1.024957222
Pola1	-1.025254226
1700045H11Rik	-1.025655101
Ndrg1	-1.025723846
4930467K11Rik	-1.025751617
Pi15	-1.025933089
Slc22a3	-1.026138916
Nap1l2	-1.026141999
Tdrkh	-1.026695853
Scin	-1.027438001
NA	-1.027827774
Mrto4	-1.028320191
Btg3	-1.028803983
Tedc1	-1.029991088
Gm7931	-1.03039046
Ddx31	-1.031700239
Ctcfl	-1.032322542
Tmprss4	-1.032354659
Calml3	-1.032413675
Elovl7	-1.033450445
Dusp2	-1.033917324
Naf1	-1.034985203
Egfem1	-1.035379387
Dbf4	-1.035448718
Dok1	-1.036631799
Rprml	-1.036935048
Cwh43	-1.036977849
Pkd1l1	-1.037044946
Fmod	-1.037673449
Arhgap45	-1.038198738
Slc20a1	-1.038902309
Tmem74b	-1.038998031
Ppifos	-1.039417853
NA	-1.040072997
Srfbp1	-1.040153766
4933433G15Rik	-1.040255571
Rpl12	-1.041647513
Odf4	-1.041856978
Ppat	-1.042079758
2610528A11Rik	-1.042096539
Grin3b	-1.042218304
Adamts17	-1.044108377
Smad3	-1.044187568
Cd207	-1.044487292
Slc16a10	-1.044498462
Dmrtc1a	-1.044547108
Tmem95	-1.044957036
Dennd1c	-1.04521461
Thbs4	-1.045233437
Gm5614	-1.04545263
Ephb2	-1.047238894
Xkrx	-1.048186289
Thpo	-1.048346859
Kti12	-1.048513263
Il2rb	-1.048718201
Fsbp	-1.048854918
Slc6a21	-1.049703946
Dscam	-1.049755386
Vkorc1l1	-1.050015771
Tex52	-1.050131375
Slc7a2	-1.050284865
Dnm1	-1.050368454
Tnfrsf1b	-1.050851153
Gm16755	-1.051134884
Snhg15	-1.051469006
Phlda1	-1.051513693
Gm19945	-1.051927166
Sspo	-1.052505083
Slc6a2	-1.053053162
Shc4	-1.053502529
NA	-1.053956377
Ece2	-1.054175087
Igsf9b	-1.05435273
Wdr77	-1.054534291
Champ1	-1.055059362
Ube2cbp	-1.055769745
Tmem120a	-1.055886144
Srm	-1.05594715
Muc15	-1.056580868
Fanci	-1.056700101
Rplp1	-1.056865514
Capn13	-1.057384953
Dhx33	-1.057522963
Fbn2	-1.057795455
Itga4	-1.058706729
Plk4	-1.058823096
Tnfsf15	-1.059307086
Morrbid	-1.059919673
Ehf	-1.061813186
Gm15853	-1.062611974
Ercc6l	-1.063781282
Cd302	-1.06397069
1700123M08Rik	-1.064517312
Noc2l	-1.065123264
Ror1	-1.065304283
Fam124a	-1.065784879
E130310I04Rik	-1.065900895
Tmem176a	-1.06595878
Rangap1	-1.065997352
Gm19590	-1.066310943
Mfap2	-1.067449184
Slc22a4	-1.067857887
Hcn1	-1.068698865
Snord96a	-1.06944604
C1rb	-1.069636788
Gm3716	-1.069748934
Parpbp	-1.070416139
Slc7a5	-1.071078266
Spata13	-1.071316449
Col2a1	-1.071320638
Blcap	-1.072330592
Csf2rb	-1.073573001
Gm1979	-1.073936339
B3galt1	-1.074090438
H4c12	-1.074915604
Glyatl3	-1.074923374
NA	-1.076163423
Zfp660	-1.077319203
Stmn1	-1.077792688
Mrto4-ps2	-1.078805055
Kcna1	-1.078950572
D10Wsu102e	-1.07953943
Hsd11b1	-1.079760005
Kif20b	-1.079921723
Tmem158	-1.081172507
Uba52-ps	-1.081270305
Dusp5	-1.082091165
NA	-1.08550775
Fam181b	-1.085770719
NA	-1.086100974
Dcstamp	-1.087120772
Nnat	-1.087839357
Cbln3	-1.088258834
Rpsa	-1.088916288
Denr	-1.089202591
Ifitm10	-1.090498761
Krt83	-1.090875725
Snx10	-1.092180445
Fam3c	-1.092248105
Ccl11	-1.092350256
Snord83b	-1.092384235
Mst1	-1.092659113
D830013O20Rik	-1.09340526
Ruvbl1	-1.093714607
Snord99	-1.09500648
Foxc2	-1.09594213
Gpt2	-1.096235041
Slc2a9	-1.096537547
Gsta4	-1.097001048
Spc25	-1.097191635
Khdrbs2	-1.09755797
Twistnb	-1.099044313
Chst8	-1.100084504
Snora43	-1.100728268
Pde2a	-1.100929753
Tspan1	-1.101120182
Gm2401	-1.101242522
Cacnb2	-1.101305224
Gm13237	-1.101716111
Polr1e	-1.101854297
Mms22l	-1.102485842
Degs2	-1.10315028
Gm1673	-1.104896382
Gmfg-ps	-1.105562921
Dbp	-1.106187726
Snhg4	-1.106397092
Sh2d2a	-1.106896222
A330009N23Rik	-1.107319066
Polr1a	-1.107538567
Mmp10	-1.107844739
Cdhr5	-1.108182225
Pmf1	-1.108411855
Matn3	-1.108849673
Jpt2	-1.109444172
Elf5	-1.109803896
Uck2	-1.110851887
Blnk	-1.11089463
Ftsj3	-1.112716266
Rrp9	-1.112739123
Phyhipl	-1.11319103
Olfr288	-1.113252439
NA	-1.113508246
Ncapg2	-1.11408307
Nedd9	-1.114413176
Snord68	-1.114561053
Bik	-1.114638897
Plekhs1	-1.11467807
Gm6594	-1.114910916
St3gal1	-1.11494759
Foxa1	-1.115516217
Heatr1	-1.116060231
Rufy4	-1.117287151
Ncan	-1.117343021
Snord22	-1.117449274
Flvcr2	-1.117784334
Ccnd1	-1.117858762
Gm4945	-1.117891049
Myoc	-1.11823834
Dancr	-1.118273734
Gm3252	-1.119523655
Ccdc137	-1.119810452
Adh7	-1.119866096
Tbxas1	-1.12007561
Xlr3b	-1.1203847
Rnf183	-1.120534676
Gm19601	-1.120541158
Ccdc170	-1.120545249
Slc26a9	-1.121173581
3010003L21Rik	-1.121456251
Slc17a9	-1.121776922
Nfkbid	-1.123022711
Snord57	-1.123066103
Gm10572	-1.123485402
Lhx5	-1.125722025
Gm20094	-1.126025063
Disc1	-1.126028826
Gkn3	-1.126075984
Gm7854	-1.126428683
Gzma	-1.126781981
Snord91a	-1.127070305
Tvp23a	-1.127341234
Mcoln2	-1.127741611
Lrrc55	-1.127981306
Gm19897	-1.128177644
Adig	-1.130439156
4930455C13Rik	-1.131221918
Rhbdl3	-1.131355006
NA	-1.131709556
Tcf7	-1.132026353
Rnf125	-1.132809257
Lhfpl5	-1.132824227
Helt	-1.133242602
Slc4a9	-1.133960065
Syn1	-1.134075218
4933424G06Rik	-1.134327841
Riox1	-1.135164065
Sorcs3	-1.135327492
Areg	-1.135503258
Fbxo39	-1.136522134
Klhl30	-1.136660477
Gm20875	-1.136900761
4930552P12Rik	-1.137875744
Foxj1	-1.137898694
Mir192	-1.138143843
Gm11827	-1.13816866
Nap1l5	-1.138315561
Cytl1	-1.140269081
Gramd1b	-1.140535751
Rad54l	-1.140578226
Dusp4	-1.140891389
Il15ra	-1.141035091
Ddc	-1.142636062
Snord14a	-1.143734495
Btbd16	-1.143969262
Nufip1	-1.143989573
Kcnj6	-1.143992177
AU020206	-1.144013678
NA	-1.144070839
Cabp1	-1.14407682
Dsn1	-1.144431713
